---- dump tabulek a views
SELECT 
    c.TABLE_NAME,
    c.ORDINAL_POSITION                                AS poz,
    c.COLUMN_NAME,
    c.DATA_TYPE,
    c.CHARACTER_MAXIMUM_LENGTH                        AS delka,
    c.NUMERIC_PRECISION                               AS presnost,
    c.NUMERIC_SCALE                                   AS meritko,
    c.IS_NULLABLE                                     AS nullable,
    CASE WHEN pk.COLUMN_NAME IS NOT NULL THEN 'PK' ELSE '' END AS klic
FROM INFORMATION_SCHEMA.COLUMNS c
INNER JOIN INFORMATION_SCHEMA.TABLES t
        ON t.TABLE_NAME = c.TABLE_NAME AND t.TABLE_SCHEMA = c.TABLE_SCHEMA
LEFT JOIN (
    SELECT ku.TABLE_NAME, ku.COLUMN_NAME
    FROM INFORMATION_SCHEMA.TABLE_CONSTRAINTS tc
    JOIN INFORMATION_SCHEMA.KEY_COLUMN_USAGE ku
            ON tc.CONSTRAINT_NAME = ku.CONSTRAINT_NAME
           AND tc.TABLE_NAME      = ku.TABLE_NAME
    WHERE tc.CONSTRAINT_TYPE = 'PRIMARY KEY'
) pk ON pk.TABLE_NAME = c.TABLE_NAME AND pk.COLUMN_NAME = c.COLUMN_NAME
WHERE t.TABLE_TYPE = 'BASE TABLE'
ORDER BY c.TABLE_NAME, c.ORDINAL_POSITION;

----

SELECT 
    s.name        AS schema_name,
    v.name        AS view_name,
    m.definition  AS create_script
FROM sys.views v
JOIN sys.schemas s ON s.schema_id = v.schema_id
JOIN sys.sql_modules m ON m.object_id = v.object_id
ORDER BY s.name, v.name;

-----
TABLE_NAME	poz	COLUMN_NAME	DATA_TYPE	delka	presnost	meritko	nullable	klic
ENP	4	Datum	datetime	NULL	NULL	NULL	YES	
ENP	5	DatExport	datetime	NULL	NULL	NULL	YES	
ENP	6	Oznacil	varchar	2	NULL	NULL	YES	
ENP	7	Ucetni	varchar	2	NULL	NULL	YES	
ENP	8	Creator	varchar	2	NULL	NULL	YES	
ENP	9	DatCreate	datetime	NULL	NULL	NULL	YES	
ENP	10	DatSave	datetime	NULL	NULL	NULL	YES	
ENP	11	Pozn	text	2147483647	NULL	NULL	YES	
ENPitems	1	ID	int	NULL	10	0	NO	PK
ENPitems	2	Sel	bit	NULL	NULL	NULL	NO	
ENPitems	3	RefAg	int	NULL	10	0	YES	
ENPitems	4	RelAgID	int	NULL	10	0	YES	
ENPitems	5	RelID	int	NULL	10	0	YES	
ENPitems	6	RelStatus	int	NULL	10	0	YES	
ENPitems	7	Cislo	varchar	32	NULL	NULL	YES	
ENPitems	8	Kc	money	NULL	19	4	YES	
ENPitems	9	KcDokl	money	NULL	19	4	YES	
ENPitems	10	DatumDod	datetime	NULL	NULL	NULL	YES	
ENPitems	11	DatumZapl	datetime	NULL	NULL	NULL	YES	
ENPitems	12	ICO	varchar	8	NULL	NULL	YES	
ENPitems	13	Firma	varchar	250	NULL	NULL	YES	
ENPitems	14	Jmeno	varchar	64	NULL	NULL	YES	
ENPitems	15	Ulice	varchar	64	NULL	NULL	YES	
ENPitems	16	PSC	varchar	15	NULL	NULL	YES	
ENPitems	17	Obec	varchar	45	NULL	NULL	YES	
ENPitems	18	Email	varchar	80	NULL	NULL	YES	
ENPitems	19	Oznacil	varchar	2	NULL	NULL	YES	
ENPitems	20	Ucetni	varchar	2	NULL	NULL	YES	
ENPitems	21	Creator	varchar	2	NULL	NULL	YES	
ENPitems	22	DatCreate	datetime	NULL	NULL	NULL	YES	
ENPitems	23	DatSave	datetime	NULL	NULL	NULL	YES	
ENPitems	24	Pozn	text	2147483647	NULL	NULL	YES	
EPodani	1	ID	int	NULL	10	0	NO	PK
EPodani	2	Sel	bit	NULL	NULL	NULL	NO	
EPodani	3	RelSluzba	int	NULL	10	0	YES	
EPodani	4	RelZpusob	int	NULL	10	0	YES	
EPodani	5	Popis	varchar	255	NULL	NULL	YES	
EPodani	6	RelDruhEP	int	NULL	10	0	YES	
EPodani	7	RelTypEP	int	NULL	10	0	YES	
EPodani	8	DatOdes	datetime	NULL	NULL	NULL	YES	
EPodani	9	DatPrij	datetime	NULL	NULL	NULL	YES	
EPodani	10	ElPodpis	varchar	255	NULL	NULL	YES	
EPodani	11	Rozsahle	bit	NULL	NULL	NULL	NO	
EPodani	12	RozsahleId	varchar	50	NULL	NULL	YES	
EPodani	13	RozsahlePw	varchar	50	NULL	NULL	YES	
EPodani	14	RefID	int	NULL	10	0	YES	
EPodani	15	Vazba	text	2147483647	NULL	NULL	YES	
EPodani	16	DatVeta	image	2147483647	NULL	NULL	YES	
EPodani	17	Sestava	image	2147483647	NULL	NULL	YES	
EPodani	18	RelStavEP	int	NULL	10	0	YES	
EPodani	19	DatStav	datetime	NULL	NULL	NULL	YES	
EPodani	20	IdentEPps	varchar	50	NULL	NULL	YES	
EPodani	21	IdentEP	varchar	40	NULL	NULL	YES	
EPodani	22	RespPoint	varchar	255	NULL	NULL	YES	
EPodani	23	Dorucenka	image	2147483647	NULL	NULL	YES	
EPodani	24	Submit	image	2147483647	NULL	NULL	YES	
EPodani	25	RelObdobi	int	NULL	10	0	YES	
EPodani	26	Rok	int	NULL	10	0	YES	
EPodani	27	InterOd	datetime	NULL	NULL	NULL	YES	
EPodani	28	InterDo	datetime	NULL	NULL	NULL	YES	
EPodani	29	ImpEnesch	bit	NULL	NULL	NULL	NO	
EPodani	30	HistorieLog	text	2147483647	NULL	NULL	YES	
EPodani	31	Official	bit	NULL	NULL	NULL	NO	
EPodani	32	Oznacil	varchar	2	NULL	NULL	YES	
EPodani	33	Ucetni	varchar	2	NULL	NULL	YES	
EPodani	34	Creator	varchar	2	NULL	NULL	YES	
EPodani	35	DatCreate	datetime	NULL	NULL	NULL	YES	
EPodani	36	DatSave	datetime	NULL	NULL	NULL	YES	
EPodani	37	Pozn	text	2147483647	NULL	NULL	YES	
FA	1	ID	int	NULL	10	0	NO	PK
FA	2	UsrOrder	int	NULL	10	0	YES	
FA	3	RefCin	int	NULL	10	0	YES	
FA	4	RefStr	int	NULL	10	0	YES	
FA	5	CisloZAK	varchar	12	NULL	NULL	YES	
FA	6	RefUcet	int	NULL	10	0	YES	
FA	7	RefZeme	int	NULL	10	0	YES	
FA	8	RelPk	int	NULL	10	0	YES	
FA	9	RelTpDPH	int	NULL	10	0	YES	
FA	10	RelTpFak	int	NULL	10	0	YES	
FA	11	RelDrFak	int	NULL	10	0	YES	
FA	12	RelMobch	int	NULL	10	0	YES	
FA	13	RelForUh	int	NULL	10	0	YES	
FA	14	RelObDPH	int	NULL	10	0	YES	
FA	15	RelObKH	int	NULL	10	0	YES	
FA	16	RelObSH	int	NULL	10	0	YES	
FA	17	RelDruh	int	NULL	10	0	YES	
FA	18	ZaokrFV	int	NULL	10	0	YES	
FA	19	ZpOdpZal	int	NULL	10	0	YES	
FA	20	Sel	bit	NULL	NULL	NULL	NO	
FA	21	Labels	varchar	255	NULL	NULL	YES	
FA	22	Polozky	bit	NULL	NULL	NULL	NO	
FA	23	DanDokl	bit	NULL	NULL	NULL	NO	
FA	24	Vyrizeno	bit	NULL	NULL	NULL	NO	
FA	25	TextDokl	bit	NULL	NULL	NULL	NO	
FA	26	BPrenes	bit	NULL	NULL	NULL	NO	
FA	27	Cislo	varchar	32	NULL	NULL	YES	
FA	28	RelCR	int	NULL	10	0	YES	
FA	29	PDoklad	varchar	32	NULL	NULL	YES	
FA	30	VarSym	varchar	20	NULL	NULL	YES	
FA	31	ParSym	varchar	20	NULL	NULL	YES	
FA	32	CisloKHDPH	varchar	32	NULL	NULL	YES	
FA	33	SText	varchar	240	NULL	NULL	YES	
FA	34	Datum	datetime	NULL	NULL	NULL	YES	
FA	35	DatUcP	datetime	NULL	NULL	NULL	YES	
FA	36	DatSplat	datetime	NULL	NULL	NULL	YES	
FA	37	RelDobr	int	NULL	10	0	YES	
FA	38	RelStorn	int	NULL	10	0	YES	
FA	39	TpStorn	bit	NULL	NULL	NULL	NO	
FA	40	DatStorn	datetime	NULL	NULL	NULL	YES	
FA	41	DatLikv	datetime	NULL	NULL	NULL	YES	
FA	42	DatZdPln	datetime	NULL	NULL	NULL	YES	
FA	43	DatOdDPH	datetime	NULL	NULL	NULL	YES	
FA	44	DatKHDPH	datetime	NULL	NULL	NULL	YES	
FA	45	DatObj	datetime	NULL	NULL	NULL	YES	
FA	46	HistSzDPH	bit	NULL	NULL	NULL	NO	
FA	47	DICRegDPHEU	varchar	18	NULL	NULL	YES	
FA	48	MOSS	varchar	2	NULL	NULL	YES	
FA	49	MOSSDukaz	varchar	32	NULL	NULL	YES	
FA	50	RelObMOSS	int	NULL	10	0	YES	
FA	51	DatZdPlnMOSS	datetime	NULL	NULL	NULL	YES	
FA	52	MOSSOprava	bit	NULL	NULL	NULL	NO	
FA	53	RelZpVypDPH	int	NULL	10	0	YES	
FA	54	RelTpCalcDPH	int	NULL	10	0	YES	
FA	55	Kc0	money	NULL	19	4	YES	
FA	56	Kc1	money	NULL	19	4	YES	
FA	57	KcDPH1	money	NULL	19	4	YES	
FA	58	Kc2	money	NULL	19	4	YES	
FA	59	KcDPH2	money	NULL	19	4	YES	
FA	60	Kc3	money	NULL	19	4	YES	
FA	61	KcDPH3	money	NULL	19	4	YES	
FA	62	KcZaloha	money	NULL	19	4	YES	
FA	63	KcCelkem	money	NULL	19	4	YES	
FA	64	KcLikv	money	NULL	19	4	YES	
FA	65	KcKRZaloha	money	NULL	19	4	YES	
FA	66	KcU	money	NULL	19	4	YES	
FA	67	KcPrepl	money	NULL	19	4	YES	
FA	68	KcPreplCelkem	money	NULL	19	4	YES	
FA	69	KcZaokr	money	NULL	19	4	YES	
FA	70	KcUpr1	money	NULL	19	4	YES	
FA	71	KcUpr2	money	NULL	19	4	YES	
FA	72	KcUpr3	money	NULL	19	4	YES	
FA	73	KcUprDPH1	money	NULL	19	4	YES	
FA	74	KcUprDPH2	money	NULL	19	4	YES	
FA	75	KcUprDPH3	money	NULL	19	4	YES	
FA	76	KcUplat	money	NULL	19	4	YES	
FA	77	KcZUplat	money	NULL	19	4	YES	
FA	78	KcP	money	NULL	19	4	YES	
FA	79	KcPUpr	money	NULL	19	4	YES	
FA	80	DatPrik	datetime	NULL	NULL	NULL	YES	
FA	81	RefCM	int	NULL	10	0	YES	
FA	82	DenEUR	bit	NULL	NULL	NULL	NO	
FA	83	CmMnoz	int	NULL	10	0	YES	
FA	84	CmKurs	float	NULL	53	NULL	YES	
FA	85	Cm0	money	NULL	19	4	YES	
FA	86	CmZaloha	money	NULL	19	4	YES	
FA	87	CmCelkem	money	NULL	19	4	YES	
FA	88	CmLikv	money	NULL	19	4	YES	
FA	89	CmU	money	NULL	19	4	YES	
FA	90	CmZaokr	money	NULL	19	4	YES	
FA	91	CmP	money	NULL	19	4	YES	
FA	92	CmPUpr	money	NULL	19	4	YES	
FA	93	DatSplatPozas	datetime	NULL	NULL	NULL	YES	
FA	94	KcPozas	money	NULL	19	4	YES	
FA	95	KcLikvPozas	money	NULL	19	4	YES	
FA	96	CmPozas	money	NULL	19	4	YES	
FA	97	CmLikvPozas	money	NULL	19	4	YES	
FA	98	KcCastZaloha	money	NULL	19	4	YES	
FA	99	CmCastZaloha	money	NULL	19	4	YES	
FA	100	OrigKc1	money	NULL	19	4	YES	
FA	101	OrigKc2	money	NULL	19	4	YES	
FA	102	KZapoctu	money	NULL	19	4	YES	
FA	103	CisloObj	varchar	32	NULL	NULL	YES	
FA	104	RefAD	int	NULL	10	0	YES	
FA	105	RefADdod	int	NULL	10	0	YES	
FA	106	Firma	varchar	255	NULL	NULL	YES	
FA	107	Utvar	varchar	32	NULL	NULL	YES	
FA	108	Jmeno	varchar	64	NULL	NULL	YES	
FA	109	Ulice	varchar	64	NULL	NULL	YES	
FA	110	PSC	varchar	15	NULL	NULL	YES	
FA	111	Obec	varchar	45	NULL	NULL	YES	
FA	112	ICO	varchar	15	NULL	NULL	YES	
FA	113	DIC	varchar	18	NULL	NULL	YES	
FA	114	ICDPH	varchar	18	NULL	NULL	YES	
FA	115	RelTypDIC	int	NULL	10	0	YES	
FA	116	Email	varchar	98	NULL	NULL	YES	
FA	117	Tel	varchar	40	NULL	NULL	YES	
FA	118	GSM	varchar	24	NULL	NULL	YES	
FA	119	Fax	varchar	24	NULL	NULL	YES	
FA	120	Firma2	varchar	255	NULL	NULL	YES	
FA	121	Utvar2	varchar	32	NULL	NULL	YES	
FA	122	Jmeno2	varchar	64	NULL	NULL	YES	
FA	123	Ulice2	varchar	64	NULL	NULL	YES	
FA	124	PSC2	varchar	15	NULL	NULL	YES	
FA	125	Obec2	varchar	45	NULL	NULL	YES	
FA	126	RefZeme2	int	NULL	10	0	YES	
FA	127	Tel2	varchar	40	NULL	NULL	YES	
FA	128	Email2	varchar	98	NULL	NULL	YES	
FA	129	CenyIDS	varchar	10	NULL	NULL	YES	
FA	130	RefDopravci	int	NULL	10	0	YES	
FA	131	DatVytEZ	datetime	NULL	NULL	NULL	YES	
FA	132	Ucet	varchar	34	NULL	NULL	YES	
FA	133	KodBanky	varchar	11	NULL	NULL	YES	
FA	134	PrijZprava	varchar	35	NULL	NULL	YES	
FA	135	SpecSym	varchar	20	NULL	NULL	YES	
FA	136	KonstSym	varchar	4	NULL	NULL	YES	
FA	137	IsDocID	varchar	36	NULL	NULL	YES	
FA	138	IsCasRoz	bit	NULL	NULL	NULL	NO	
FA	139	DatCreate	datetime	NULL	NULL	NULL	YES	
FA	140	DatSave	datetime	NULL	NULL	NULL	YES	
FA	141	TiskFM	bit	NULL	NULL	NULL	NO	
FA	142	PlatTerm	bit	NULL	NULL	NULL	NO	
FA	143	mPohoda	bit	NULL	NULL	NULL	NO	
FA	144	Oznacil	varchar	2	NULL	NULL	YES	
FA	145	Ucetni	varchar	2	NULL	NULL	YES	
FA	146	Creator	varchar	2	NULL	NULL	YES	
FA	147	Lock	bit	NULL	NULL	NULL	NO	
FA	148	Lock1	bit	NULL	NULL	NULL	NO	
FA	149	Pozn	text	2147483647	NULL	NULL	YES	
FA	150	Pozn2	text	2147483647	NULL	NULL	YES	
FA	151	RelStavEET	int	NULL	10	0	YES	
FA	152	StornoEET	bit	NULL	NULL	NULL	NO	
FA	153	RefEETProfil	int	NULL	10	0	YES	
FA	154	DatArchiv	datetime	NULL	NULL	NULL	YES	
FA	155	Archived	bit	NULL	NULL	NULL	NO	
FA	156	NullCheck_Cislo	int	NULL	10	0	NO	
FApol	1	ID	int	NULL	10	0	NO	PK
FApol	2	Sel	bit	NULL	NULL	NULL	NO	
FApol	3	RefAg	int	NULL	10	0	YES	
FApol	4	RefSKz	int	NULL	10	0	YES	
FApol	5	RefSKz0	int	NULL	10	0	YES	
FApol	6	RefPol	int	NULL	10	0	YES	
FApol	7	RelAgID	int	NULL	10	0	YES	
FApol	8	RefParentZ	int	NULL	10	0	YES	
FApol	9	SText	varchar	90	NULL	NULL	YES	
FApol	10	Pozn	varchar	90	NULL	NULL	YES	
FApol	11	ParSym	varchar	20	NULL	NULL	YES	
FApol	12	Kod	varchar	64	NULL	NULL	YES	
FApol	13	VCislo	varchar	48	NULL	NULL	YES	
FApol	14	SKzVC	int	NULL	10	0	YES	
FApol	15	SeskupVC	bit	NULL	NULL	NULL	NO	
FApol	16	TextMode	bit	NULL	NULL	NULL	NO	
FApol	17	PrenPolRezer	bit	NULL	NULL	NULL	NO	
FApol	18	Mnozstvi	float	NULL	53	NULL	YES	
FApol	19	Prenes	float	NULL	53	NULL	YES	
FApol	20	PrenesBfr	float	NULL	53	NULL	YES	
FApol	21	MJ	varchar	10	NULL	NULL	YES	
FApol	22	MJKoef	float	NULL	53	NULL	YES	
FApol	23	KcJedn	money	NULL	19	4	YES	
FApol	24	Sleva	float	NULL	53	NULL	YES	
FApol	25	RelSzDPH	int	NULL	10	0	YES	
FApol	26	ProcentoDPH	float	NULL	53	NULL	YES	
FApol	27	SDph	bit	NULL	NULL	NULL	NO	
FApol	28	Kc	money	NULL	19	4	YES	
FApol	29	KcDPH	money	NULL	19	4	YES	
FApol	30	CmJedn	money	NULL	19	4	YES	
FApol	31	Cm	money	NULL	19	4	YES	
FApol	32	CmDPH	money	NULL	19	4	YES	
FApol	33	JCbezDPH	money	NULL	19	4	YES	
FApol	34	RelPk	int	NULL	10	0	YES	
FApol	35	RelTpDPH	int	NULL	10	0	YES	
FApol	36	PDP	bit	NULL	NULL	NULL	NO	
FApol	37	RelTpPrepl	int	NULL	10	0	YES	
FApol	38	RefRcPr	int	NULL	10	0	YES	
FApol	39	STextRcPr	varchar	64	NULL	NULL	YES	
FApol	40	KcRcPr	money	NULL	19	4	YES	
FApol	41	MJRcPr	varchar	10	NULL	NULL	YES	
FApol	42	MJKoefRcPr	float	NULL	53	NULL	YES	
FApol	43	MOSSDruh	varchar	2	NULL	NULL	YES	
FApol	44	RefStr	int	NULL	10	0	YES	
FApol	45	RefCin	int	NULL	10	0	YES	
FApol	46	CisloZAK	varchar	12	NULL	NULL	YES	
FApol	47	RelZaruka	int	NULL	10	0	YES	
FApol	48	Zaruka	int	NULL	10	0	YES	
FApol	49	DatExp	datetime	NULL	NULL	NULL	YES	
FApol	50	IsDocID	varchar	36	NULL	NULL	YES	
FApol	51	RelTypPolEET	int	NULL	10	0	YES	
FApol	52	DICPover	varchar	18	NULL	NULL	YES	
FApol	53	DatLikvZal	datetime	NULL	NULL	NULL	YES	
FApol	54	DatVystZal	datetime	NULL	NULL	NULL	YES	
FApol	55	CmKurs	float	NULL	53	NULL	YES	
FApol	56	CmMnoz	int	NULL	10	0	YES	
FApol	57	KcKRozd	money	NULL	19	4	YES	
FApol	58	DatCreate	datetime	NULL	NULL	NULL	YES	
FApol	59	DatSave	datetime	NULL	NULL	NULL	YES	
FApol	60	OrderFld	int	NULL	10	0	YES	
GlxDoklad	1	ID	int	NULL	10	0	NO	
GlxDoklad	2	RefCP	int	NULL	10	0	YES	
GlxDoklad	3	UcZal	bit	NULL	NULL	NULL	NO	
GlxDoklad	4	UcNahr	bit	NULL	NULL	NULL	NO	
GlxDoklad	5	RelAg	int	NULL	10	0	YES	
GlxDoklad	6	RelID	int	NULL	10	0	YES	
GlxDoklad	7	Polozka	bit	NULL	NULL	NULL	NO	
GlxRidicSkup	1	ID	int	NULL	10	0	NO	PK
GlxRidicSkup	2	UsrOrder	int	NULL	10	0	YES	
GlxRidicSkup	3	Sel	bit	NULL	NULL	NULL	NO	
GlxRidicSkup	4	Skupina	varchar	32	NULL	NULL	YES	
GlxRidicSkup	5	RelGlxSkupSaz	int	NULL	10	0	YES	
GlxRidicSkup	6	Proc1	float	NULL	53	NULL	YES	
GlxRidicSkup	7	Proc2	float	NULL	53	NULL	YES	
GlxRidicSkup	8	Proc3	float	NULL	53	NULL	YES	
GlxRidicSkup	9	Sazba1	money	NULL	19	4	YES	
GlxRidicSkup	10	Sazba2	money	NULL	19	4	YES	
GlxRidicSkup	11	Sazba3	money	NULL	19	4	YES	
GlxRidicSkup	12	Zvyseni	float	NULL	53	NULL	YES	
GlxRidicSkup	13	Kapesne	float	NULL	53	NULL	YES	
GlxRidicSkup	14	Oznacil	varchar	2	NULL	NULL	YES	
GlxRidicSkup	15	Ucetni	varchar	2	NULL	NULL	YES	
GlxRidicSkup	16	Creator	varchar	2	NULL	NULL	YES	
GlxRidicSkup	17	Pozn	text	2147483647	NULL	NULL	YES	
GlxRidicSkup	18	DatCreate	datetime	NULL	NULL	NULL	YES	
GlxRidicSkup	19	DatSave	datetime	NULL	NULL	NULL	YES	
GlxRidicSkup	20	NullCheck_Skupina	int	NULL	10	0	NO	
GlxsUcel	1	ID	int	NULL	10	0	NO	PK
GlxsUcel	2	IDS	varchar	48	NULL	NULL	YES	
HB	1	ID	int	NULL	10	0	NO	PK
HB	2	UsrOrder	int	NULL	10	0	YES	
HB	3	Sel	bit	NULL	NULL	NULL	NO	
HB	4	IDS	varchar	20	NULL	NULL	YES	
HB	5	RelHb	int	NULL	10	0	YES	
HB	6	RefPPDokl	int	NULL	10	0	YES	
HB	7	RefPzdJ	int	NULL	10	0	YES	
HB	8	Settings	image	2147483647	NULL	NULL	YES	
HB	9	Oznacil	varchar	2	NULL	NULL	YES	
HB	10	Ucetni	varchar	2	NULL	NULL	YES	
HB	11	Creator	varchar	2	NULL	NULL	YES	
HB	12	Pozn	text	2147483647	NULL	NULL	YES	
HB	13	DatCreate	datetime	NULL	NULL	NULL	YES	
HB	14	DatSave	datetime	NULL	NULL	NULL	YES	
HB	15	NullCheck_IDS	int	NULL	10	0	NO	
HistAllView	1	ID	int	NULL	10	0	NO	PK
HistAllView	2	Sel	bit	NULL	NULL	NULL	NO	
HistAllView	3	RelZmAgID	int	NULL	10	0	YES	
HistAllView	4	RefID	int	NULL	10	0	YES	
HistAllView	5	RelZmTyp	int	NULL	10	0	YES	
HistAllView	6	Cislo	varchar	33	NULL	NULL	YES	
HistAllView	7	OrigID	int	NULL	10	0	YES	
HistAllView	8	Oznacil	varchar	2	NULL	NULL	YES	
HistAllView	9	Ucetni	varchar	2	NULL	NULL	YES	
HistAllView	10	Creator	varchar	2	NULL	NULL	YES	
HistAllView	11	DatCreate	datetime	NULL	NULL	NULL	YES	
HistAllView	12	DatSave	datetime	NULL	NULL	NULL	YES	
HistAllView	13	Pozn	text	2147483647	NULL	NULL	YES	
HistAllViewPol	1	ID	int	NULL	10	0	NO	PK
HistAllViewPol	2	RefAg	int	NULL	10	0	YES	
HistAllViewPol	3	RelZmTyp	int	NULL	10	0	YES	
HistAllViewPol	4	TabID	int	NULL	10	0	YES	
HistAllViewPol	5	Log	text	2147483647	NULL	NULL	YES	
HO	1	ID	int	NULL	10	0	NO	PK
HO	2	UsrOrder	int	NULL	10	0	YES	
HO	3	RefCin	int	NULL	10	0	YES	
HO	4	RefStr	int	NULL	10	0	YES	
HO	5	CisloZAK	varchar	12	NULL	NULL	YES	
HO	6	RefUcet	int	NULL	10	0	YES	
HO	7	RefZeme	int	NULL	10	0	YES	
HO	8	RelPk	int	NULL	10	0	YES	
HO	9	RelTpDPH	int	NULL	10	0	YES	
HO	10	RelTpHO	int	NULL	10	0	YES	
HO	11	RelObDPH	int	NULL	10	0	YES	
HO	12	RelObSH	int	NULL	10	0	YES	
HO	13	RelObKH	int	NULL	10	0	YES	
HO	14	RelMobch	int	NULL	10	0	YES	
HO	15	RelDruh	int	NULL	10	0	YES	
HO	16	ZaokrFV	int	NULL	10	0	YES	
HO	17	Sel	bit	NULL	NULL	NULL	NO	
HO	18	Labels	varchar	255	NULL	NULL	YES	
HO	19	Polozky	bit	NULL	NULL	NULL	NO	
HO	20	Cislo	varchar	32	NULL	NULL	YES	
HO	21	RelCR	int	NULL	10	0	YES	
HO	22	PDoklad	varchar	32	NULL	NULL	YES	
HO	23	ParSym	varchar	20	NULL	NULL	YES	
HO	24	SText	varchar	240	NULL	NULL	YES	
HO	25	Datum	datetime	NULL	NULL	NULL	YES	
HO	26	DatPlat	datetime	NULL	NULL	NULL	YES	
HO	27	RelStorn	int	NULL	10	0	YES	
HO	28	TpStorn	bit	NULL	NULL	NULL	NO	
HO	29	DatZdPln	datetime	NULL	NULL	NULL	YES	
HO	30	DatKHDPH	datetime	NULL	NULL	NULL	YES	
HO	31	HistSzDPH	bit	NULL	NULL	NULL	NO	
HO	32	DICRegDPHEU	varchar	18	NULL	NULL	YES	
HO	33	MOSS	varchar	2	NULL	NULL	YES	
HO	34	MOSSDukaz	varchar	32	NULL	NULL	YES	
HO	35	RelObMOSS	int	NULL	10	0	YES	
HO	36	RelZpVypDPH	int	NULL	10	0	YES	
HO	37	RelTpCalcDPH	int	NULL	10	0	YES	
HO	38	Kc0	money	NULL	19	4	YES	
HO	39	Kc1	money	NULL	19	4	YES	
HO	40	KcDPH1	money	NULL	19	4	YES	
HO	41	Kc2	money	NULL	19	4	YES	
HO	42	KcDPH2	money	NULL	19	4	YES	
HO	43	Kc3	money	NULL	19	4	YES	
HO	44	KcDPH3	money	NULL	19	4	YES	
HO	45	KcCelkem	money	NULL	19	4	YES	
HO	46	KcZaokr	money	NULL	19	4	YES	
HO	47	KcU	money	NULL	19	4	YES	
HO	48	KcMU	money	NULL	19	4	YES	
HO	49	LikvCM	bit	NULL	NULL	NULL	NO	
HO	50	RefCM	int	NULL	10	0	YES	
HO	51	DenEUR	bit	NULL	NULL	NULL	NO	
HO	52	CmMnoz	int	NULL	10	0	YES	
HO	53	CmKurs	float	NULL	53	NULL	YES	
HO	54	Cm0	money	NULL	19	4	YES	
HO	55	CmCelkem	money	NULL	19	4	YES	
HO	56	CmZaokr	money	NULL	19	4	YES	
HO	57	RefAD	int	NULL	10	0	YES	
HO	58	Firma	varchar	255	NULL	NULL	YES	
HO	59	Utvar	varchar	32	NULL	NULL	YES	
HO	60	Jmeno	varchar	64	NULL	NULL	YES	
HO	61	Ulice	varchar	64	NULL	NULL	YES	
HO	62	PSC	varchar	15	NULL	NULL	YES	
HO	63	Obec	varchar	45	NULL	NULL	YES	
HO	64	CenyIDS	varchar	10	NULL	NULL	YES	
HO	65	ICO	varchar	15	NULL	NULL	YES	
HO	66	DIC	varchar	18	NULL	NULL	YES	
HO	67	ICDPH	varchar	18	NULL	NULL	YES	
HO	68	RelTypDIC	int	NULL	10	0	YES	
HO	69	IsCasRoz	bit	NULL	NULL	NULL	NO	
HO	70	DatCreate	datetime	NULL	NULL	NULL	YES	
HO	71	DatSave	datetime	NULL	NULL	NULL	YES	
HO	72	Oznacil	varchar	2	NULL	NULL	YES	
HO	73	Ucetni	varchar	2	NULL	NULL	YES	
HO	74	Creator	varchar	2	NULL	NULL	YES	
HO	75	Lock	bit	NULL	NULL	NULL	NO	
HO	76	Lock1	bit	NULL	NULL	NULL	NO	
HO	77	TiskFM	bit	NULL	NULL	NULL	NO	
HO	78	Pozn	text	2147483647	NULL	NULL	YES	
HO	79	Pozn2	text	2147483647	NULL	NULL	YES	
HO	80	RelStavEET	int	NULL	10	0	YES	
HO	81	StornoEET	bit	NULL	NULL	NULL	NO	
HO	82	RefEETProfil	int	NULL	10	0	YES	
HO	83	NullCheck_Cislo	int	NULL	10	0	NO	
HOpol	1	ID	int	NULL	10	0	NO	PK
HOpol	2	Sel	bit	NULL	NULL	NULL	NO	
HOpol	3	RefAg	int	NULL	10	0	YES	
HOpol	4	RefSKz	int	NULL	10	0	YES	
HOpol	5	RefSKz0	int	NULL	10	0	YES	
HOpol	6	RefPol	int	NULL	10	0	YES	
HOpol	7	RelAgID	int	NULL	10	0	YES	
HOpol	8	RefParentZ	int	NULL	10	0	YES	
HOpol	9	RelIDUhrady	int	NULL	10	0	YES	
HOpol	10	ParSym	varchar	20	NULL	NULL	YES	
HOpol	11	SText	varchar	90	NULL	NULL	YES	
HOpol	12	STextRP	varchar	24	NULL	NULL	YES	
HOpol	13	Pozn	varchar	90	NULL	NULL	YES	
HOpol	14	Kod	varchar	64	NULL	NULL	YES	
HOpol	15	VCislo	varchar	48	NULL	NULL	YES	
HOpol	16	SKzVC	int	NULL	10	0	YES	
HOpol	17	SeskupVC	bit	NULL	NULL	NULL	NO	
HOpol	18	Mnozstvi	float	NULL	53	NULL	YES	
HOpol	19	MJ	varchar	10	NULL	NULL	YES	
HOpol	20	MJKoef	float	NULL	53	NULL	YES	
HOpol	21	KcJedn	money	NULL	19	4	YES	
HOpol	22	Sleva	float	NULL	53	NULL	YES	
HOpol	23	RelSzDPH	int	NULL	10	0	YES	
HOpol	24	ProcentoDPH	float	NULL	53	NULL	YES	
HOpol	25	SDph	bit	NULL	NULL	NULL	NO	
HOpol	26	Kc	money	NULL	19	4	YES	
HOpol	27	KcDPH	money	NULL	19	4	YES	
HOpol	28	CmJedn	money	NULL	19	4	YES	
HOpol	29	Cm	money	NULL	19	4	YES	
HOpol	30	CmDPH	money	NULL	19	4	YES	
